segment_id,review_id,listing_id,segment_text,main_topic_id,main_topic_label,topic_id,topic_label,satisfaction_0_100,sentiment_label
20273,26170629,2455129,Kate helped us throughout our stay,5,Communication,18,Host Quality,50.0,neutral
20274,26170629,2455129,it was my first lodging experience on Airbnb website and it was very good,6,Experience,23,Overall Experience,74.635,positive
20275,26170629,2455129,I want to repeat on my next trip.,6,Experience,24,Recommendation,53.86,positive
20277,6885481,817749,be extremely nice and helping since the first moment and made his best to make our staying pleasant,5,Communication,18,Host Quality,95.975,positive
20278,6885481,817749,We had a great time in the apt which is clean,0,Accuracy,0,Apartment Expectation,88.915,positive
20280,6885481,817749,Only thing I would suggest girls,6,Experience,24,Recommendation,50.0,neutral
20281,6885481,817749,or guys with long hair,1,Amenities,5,Laundry & Towels,50.0,neutral
20282,6885481,817749,either to bring a hair drier or check with Dimitri if be has one.,1,Amenities,5,Laundry & Towels,50.0,neutral
20285,318349325,21838013,Location was a short drive to the city center and right next to the highway that gets you there.,7,Location,27,Location Convenience,50.0,neutral
20286,318349325,21838013,my son and I were treated like on of the family.,6,Experience,24,Recommendation,68.06,positive
20287,318349325,21838013,Great location,7,Location,27,Location Convenience,81.245,positive
20288,318349325,21838013,and great price.,8,Value,32,Value,81.245,positive
20289,318349325,21838013,Would definitely stay again!,6,Experience,23,Overall Experience,72.87,positive
20290,1516023582478487091,1286484936957827445,Toronto doesn’t provide a lot of stellar options that remain somewhat decently priced.,6,Experience,23,Overall Experience,50.0,neutral
20292,1516023582478487091,1286484936957827445,a few steps away from The Well or Stackt or even the CN Tower & Stadiums.,7,Location,30,Tourist & Event Attractions,63.660000000000004,positive
20293,1516023582478487091,1286484936957827445,A park nearby with a few options of grocery stories and food places to grab from.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
20297,116013849,1722517,Good value for your money to stay downtown.,7,Location,27,Location Convenience,82.43,positive
20299,1430497602681172512,32502679,well decorated with a breathtaking view!,6,Experience,25,View Experience,82.94,positive
20300,1430497602681172512,32502679,Check in went smoothly & stress free which is a huge bonus along with the parking garage underneath.,1,Amenities,6,Parking,87.14999999999999,positive
20301,1430497602681172512,32502679,We can’t wait and hope to stay here again next time i go Toronto!,6,Experience,23,Overall Experience,74.63,positive
20304,1016014201020910046,846317100820431808,The hosts were very helpful with any queries we had.,5,Communication,18,Host Quality,73.77,positive
20305,1016014201020910046,846317100820431808,The suite was impeccably clean and we loved using the fireplace.,3,Cleanliness,11,General Cleanliness,88.25,positive
20307,293574000,6654427,Keir’s place is perfectly located downtown toronto.,6,Experience,23,Overall Experience,81.845,positive
20308,293574000,6654427,Close by subway and bus stops.,7,Location,31,Transportation Access,42.345,negative
20309,293574000,6654427,Lots of good restaurants around,7,Location,28,Nearby Restaurants & Shops,72.02,positive
20310,293574000,6654427,not least its located across a big supermarket.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
20312,754317791900315257,639060160063921328,Loved this space!,4,Comfort,14,Interior Design,81.80000000000001,positive
20313,550242121,31711442,Super close to coffee shops,7,Location,28,Nearby Restaurants & Shops,79.97000000000001,positive
20314,550242121,31711442,local shopping and transit.,7,Location,31,Transportation Access,50.0,neutral
20319,911647562808806762,774732068232268316,Awesome and responsive host,5,Communication,21,Responsive Host,88.25,positive
20320,554026318,21650230,Beautiful home & extremely clean!!,3,Cleanliness,11,General Cleanliness,90.825,positive
20323,554026318,21650230,Will definitely stay here again next time I'm in Toronto.,6,Experience,23,Overall Experience,70.095,positive
20325,1408840717933802381,8882614,checking in was flexible and papias instructions were very clear,2,Check-in,9,Check-in,79.245,positive
20326,1408840717933802381,8882614,the appartment was clean and tidy and the room I stayed in was spotless and comfortable,3,Cleanliness,11,General Cleanliness,85.92,positive
20327,1408840717933802381,8882614,thank you for giving me a safe place to stay in Toronto.,6,Experience,23,Overall Experience,88.915,positive
20328,1219663613290614870,1169909766995431777,I would highly recommend staying at this location.,6,Experience,24,Recommendation,71.005,positive
20329,1219663613290614870,1169909766995431777,The views are simply amazing.,6,Experience,25,View Experience,79.295,positive
20331,1287068506020062940,1251701762647627641,We utilized every part of the space and felt right at home.,4,Comfort,14,Interior Design,50.0,neutral
20332,1287068506020062940,1251701762647627641,The top floor was especially cozy.,4,Comfort,16,Overall Comfort,60.114999999999995,positive
20333,1287068506020062940,1251701762647627641,It definitely made out trip to Toronto all the more special.,6,Experience,23,Overall Experience,84.50500000000001,positive
20334,291331470,25077511,Great location,7,Location,27,Location Convenience,81.245,positive
20335,1292157575792879655,1005787488102041520,Wonderful stay and Jahanzeb was very responsive!,5,Communication,21,Responsive Host,88.865,positive
20336,1292157575792879655,1005787488102041520,Great location!,7,Location,27,Location Convenience,82.94,positive
20337,1452963985878369116,1148052778607633651,This place was an excellent experience for my first time in Canada!,6,Experience,23,Overall Experience,80.57000000000001,positive
20338,1452963985878369116,1148052778607633651,The neighborhood is peaceful,7,Location,29,Neighborhood Quietness,74.695,positive
20339,1452963985878369116,1148052778607633651,and easily walkable with minimal noise at night.,7,Location,29,Neighborhood Quietness,67.0,positive
20340,1452963985878369116,1148052778607633651,The host is respectful and let me know when they moved my car,5,Communication,18,Host Quality,72.94,positive
20341,1452963985878369116,1148052778607633651,made sure to check that my vehicle is locked properly when they weren’t sure,7,Location,26,Access & Entry,77.86999999999999,positive
20342,1452963985878369116,1148052778607633651,and had specific housekeeping instructions which were easy to follow.,3,Cleanliness,11,General Cleanliness,72.02,positive
20343,1452963985878369116,1148052778607633651,Great place,6,Experience,23,Overall Experience,81.245,positive
20344,1452963985878369116,1148052778607633651,would definitely reconsider for my next visit!,6,Experience,24,Recommendation,72.87,positive
20345,312019657,16712953,Fantastic place in a very quite and elegant area of the city.,7,Location,27,Location Convenience,90.215,positive
20346,1408775172985474019,23752030,Had a blast staying at Michael's place,6,Experience,23,Overall Experience,50.0,neutral
20347,1408775172985474019,23752030,clean and affordable!,3,Cleanliness,11,General Cleanliness,72.87,positive
20348,1191417466309511078,582158681750272403,I had a great stay,6,Experience,23,Overall Experience,81.245,positive
20349,1191417466309511078,582158681750272403,the location is the best part and view of the city line.,6,Experience,25,View Experience,81.845,positive
20350,1191417466309511078,582158681750272403,The subway is super close,7,Location,31,Transportation Access,79.97000000000001,positive
20353,859454173846315464,24807750,We spent a lovely 2 weeks staying in Alex's family granny flat.,6,Experience,23,Overall Experience,79.295,positive
20354,859454173846315464,24807750,The unit was spacious and quiet.,7,Location,29,Neighborhood Quietness,50.0,neutral
20355,859454173846315464,24807750,We didn't spend much time in the garden patio because it was late winter,6,Experience,25,View Experience,50.0,neutral
20357,859454173846315464,24807750,Alex was super responsive when we had an initial issue with the heating thermostat,1,Amenities,7,Temperature Control,87.53,positive
20358,859454173846315464,24807750,and also helped us troubleshoot an intermittently slow internet issue.,1,Amenities,8,Wi-Fi & TV,60.114999999999995,positive
20359,859454173846315464,24807750,The kitchen could do with a few more supplies for longer-term stays,1,Amenities,4,Kitchen Facilities,50.0,neutral
20360,859454173846315464,24807750,fridge and washer/dryer was very helpful.,1,Amenities,5,Laundry & Towels,73.77,positive
20361,859454173846315464,24807750,The location is nice - in between Dundas and College Streets,7,Location,27,Location Convenience,71.075,positive
20362,859454173846315464,24807750,both of which are lined with good coffee and restaurant options.,7,Location,28,Nearby Restaurants & Shops,72.02,positive
20363,859454173846315464,24807750,depending on traffic and where I needed to be,7,Location,31,Transportation Access,50.0,neutral
20366,938484348947282406,498496522000865759,One of my best AirBnb experiences.,6,Experience,23,Overall Experience,81.845,positive
20368,938484348947282406,498496522000865759,and the apartment is clean,3,Cleanliness,11,General Cleanliness,70.095,positive
20370,938484348947282406,498496522000865759,Lots of nice spots to eat nearby,7,Location,28,Nearby Restaurants & Shops,71.075,positive
20371,938484348947282406,498496522000865759,easy access to downtown.,7,Location,27,Location Convenience,72.02,positive
20372,938484348947282406,498496522000865759,Just a quick note to pack your own body wash and shampoo as those were not provided.,1,Amenities,5,Laundry & Towels,50.0,neutral
20374,100967562,8226634,The house was very clean and beautiful.,3,Cleanliness,11,General Cleanliness,89.97999999999999,positive
20375,849308366377359255,28100046,Convenient location and walkable to restaurants and places to see.,7,Location,28,Nearby Restaurants & Shops,50.0,neutral
20376,849308366377359255,28100046,Ahelan was also very responsive.,5,Communication,21,Responsive Host,71.005,positive
20377,1484886987539977886,1244858054211517279,Great place,6,Experience,23,Overall Experience,81.245,positive
20378,1484886987539977886,1244858054211517279,will definitely visit again!,6,Experience,24,Recommendation,72.87,positive
20379,166119630,19507761,Great location,7,Location,27,Location Convenience,81.245,positive
20380,166119630,19507761,really responsive host.,5,Communication,21,Responsive Host,71.005,positive
20382,40632497,1510402,Amy was very welcoming and ensured our stay was comfortable all the time.,5,Communication,18,Host Quality,87.87,positive
